edad,distancia_casa,empleados,nivel_laboral,salario_mes,num_empresas_anteriores,incremento_salario_porc,horas_quincena,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual,id,satisfaccion_entorno_Baja,satisfaccion_entorno_Media,satisfaccion_entorno_Muy_Alta,implicacion_Baja,implicacion_Media,implicacion_Muy_Alta,satisfaccion_trabajo_Baja,satisfaccion_trabajo_Desconocido,satisfaccion_trabajo_Media,satisfaccion_trabajo_Muy_Alta,estado_civil_Married,estado_civil_Single,evaluacion_Muy_Alta,satisfaccion_companeros_Baja,satisfaccion_companeros_Media,satisfaccion_companeros_Muy_Alta,carrera_Finanzas,carrera_Human Resources,carrera_Ingeniería Administrativa,carrera_Life Sciences,carrera_Marketing,carrera_Medical,carrera_Other,carrera_Software Engineer,carrera_Software Technologist,carrera_Systems Engineer,carrera_Technical Degree,educacion_Primaria,educacion_Secundaria,educacion_Universitaria,departamento_Human Resources,departamento_Research & Development,departamento_Sales,viajes_Travel_Frequently,viajes_Travel_Rarely,puesto_CFO,puesto_CMO,puesto_CTO,puesto_Coordinator,puesto_Data Scientist,puesto_Financial Analyst,puesto_Financial Director,puesto_Human Resources,puesto_Laboratory Technician,puesto_Research Director,puesto_Research Scientist,puesto_Sales Executive,puesto_Sales Representative,puesto_Software Engineer,puesto_Talent Manager,puesto_Treasurer,horas_extra_Yes
35,1,1,2,4312,0,14,80,0,16,2,15,2,8,168,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
48,16,1,2,6439,8,14,80,1,18,2,8,7,7,446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27,15,1,1,4774,0,19,80,1,8,2,7,7,3,1175,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23,10,1,1,2073,2,16,80,1,4,2,2,2,2,1080,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34,1,1,3,7083,1,14,80,0,10,3,10,8,6,442,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,10,1,2,5396,1,12,80,0,10,2,10,0,8,299,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31,2,1,1,2695,0,18,80,1,3,2,2,2,2,710,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
34,6,1,2,4809,1,14,80,0,16,3,16,2,10,599,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
40,14,1,2,4639,1,15,80,1,5,2,5,1,2,456,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27,1,1,3,7412,1,11,80,0,9,3,9,0,7,797,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,23,1,1,2700,1,24,80,1,10,3,10,0,7,830,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34,15,1,4,17007,7,14,80,2,16,3,14,6,9,1048,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
43,21,1,1,2258,7,20,80,1,8,1,3,1,2,748,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
47,1,1,1,3420,7,12,80,1,17,2,6,1,2,1034,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24,1,1,1,3202,1,16,80,0,6,4,5,1,4,262,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
48,7,1,1,2655,2,11,80,2,19,3,9,7,7,470,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
46,2,1,4,16872,3,12,80,1,28,2,7,7,7,216,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
44,1,1,3,10482,9,14,80,1,24,1,20,3,6,1247,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
29,6,1,1,3131,1,13,80,1,10,5,10,0,8,947,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45,5,1,2,5769,1,14,80,0,10,3,10,1,4,1089,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
18,8,1,1,1904,1,12,80,0,0,0,0,0,0,935,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
42,13,1,2,5538,5,18,80,2,10,2,0,0,0,1157,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40,6,1,4,13237,7,15,80,0,22,3,20,5,13,768,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
47,26,1,5,19658,3,11,80,1,27,2,5,1,0,1259,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27,2,1,2,4478,1,11,80,0,5,3,5,0,4,230,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,10,1,1,3936,1,11,80,1,8,2,8,7,7,1103,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
43,17,1,1,2437,9,16,80,1,6,4,1,0,0,1146,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
34,1,1,1,2996,5,14,80,2,10,2,4,1,3,1030,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34,9,1,1,2742,1,15,80,0,2,0,2,2,2,1256,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
53,7,1,5,18606,3,18,80,1,26,6,7,4,7,952,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,3,1,1,2670,4,20,80,3,12,3,1,0,0,554,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
41,10,1,4,17181,4,13,80,1,21,2,7,7,7,619,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,3,1,2,8103,3,12,80,0,9,3,4,0,1,517,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
45,20,1,2,4850,8,15,80,0,8,3,5,0,1,544,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
38,1,1,1,2619,3,17,80,0,8,3,0,0,0,780,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
